id,redemption_status
3,0.049043142480625516
4,0.006325268648227442
5,0.03535138362542225
8,0.001387305423441203
10,0.001311998509020379
12,0.002016048748232309
13,0.005245749453045938
16,0.0037930280951688415
18,0.0024923209097944933
31,0.005247723264988791
36,0.006965012615599356
37,0.00048285342901109037
38,0.004827387434054444
40,0.00135708728778481
41,0.0005573333842943943
44,0.014135801580714424
47,0.027477365154145724
49,0.0038810231400138347
50,0.0008679058916982946
53,0.0038312956400356458
57,0.0010389222296877311
59,0.0020512920056590563
60,0.004649928802438061
64,0.00043621273832726066
67,0.00036860421352529865
68,0.00045658980545247824
70,0.006283725026966741
73,0.0054942671417626
76,0.00031132505804438065
78,0.0008357305522975386
81,0.010235428410984454
87,0.00052380705908061
89,0.0010175157950753596
94,0.0011716734143289922
96,0.008976544810760573
98,0.009970197902625953
100,0.0024183896098042544
105,0.006447398848173612
108,0.002631146785988943
109,0.0007354036006220441
111,0.000840989329674565
112,0.018813472654594616
114,0.005600970162520096
116,0.006518852258022107
119,0.008575536856786563
120,0.0005015792658642396
126,0.002745880552792799
127,0.0014901935550706194
128,0.0004758762851639088
132,0.0003136568431680559
133,0.0004311399901906359
138,0.0004353458579578742
140,0.00909425805649309
143,0.007568973825378367
145,0.009687113978789302
147,0.00655482623611717
148,0.00045060261200295876
149,0.03100297961145705
150,0.0030051042151406
153,0.001842607161975043
157,0.0017427052289681257
162,0.002200820393429034
163,0.0002222042062222381
166,0.00047817242347006025
168,0.005653025142658821
173,0.01174686192981019
174,0.0008020069876217038
175,0.002540120552018819
177,0.03007905075035294
178,0.0020693482679043093
185,0.0012940751502811844
189,0.005227146342920635
190,0.0008658659365696433
191,0.00013022189326734909
199,0.18721182589548735
201,0.010088612415917622
203,0.001021113424777193
204,0.008055584589279447
210,0.003326618701217311
211,0.00024562752006497876
212,0.001459372941900813
216,0.0005858967884966201
223,0.025196175612050176
226,0.036106648111934536
227,0.04060340601681083
229,0.02083141484507912
232,0.0002042554907552543
234,0.0004412152505197514
235,0.00012637253880331178
236,0.009316089796221253
237,0.0033270435676024477
244,0.0009928405424537159
245,0.004352795146443955
246,0.015803773499686577
248,0.0004960587995235481
249,0.010845308687469626
251,0.007764539336663371
252,0.0027994702017964776
253,0.007685994571503337
256,0.0008586409409598616
257,0.0010489944096011888
258,0.0016775541537062684
263,0.006303902359823442
268,0.004097069782684988
271,0.000498230351208978
272,0.008252695054284474
274,0.0036285441853296705
276,0.0007519809286201058
278,0.0003034299470493642
280,0.012380626141344055
281,0.001631352855304331
285,0.0016501493713111071
288,0.002438605979347188
289,0.0030047115554678113
294,0.00018810290393572707
296,0.04375419914264419
297,0.0006371255810369117
300,0.00022043971860507658
302,0.01421391601445778
303,0.003746952610740212
310,0.002381505939323083
311,0.0032831911386165175
312,0.0002890448014203672
314,0.0010205851635837397
315,0.004196840563273913
319,0.0011199717821415009
323,0.0022070748091486615
324,0.04374532280112392
327,0.007268871350451099
333,0.0011064285790111114
334,0.0004005470647573998
338,0.0017337586497268409
339,0.002923051997475531
340,0.0035010332370076537
341,0.004026166273756285
344,0.009573639164511436
348,0.007161993509448399
349,0.04086945351964994
350,0.003604688798721783
354,0.011376211851367788
358,0.0009352538528338595
364,0.002110573443334521
373,0.0003240269211461958
375,0.026661873448043317
376,0.0034905830107684714
377,0.006133372837572128
379,0.00023838176577988877
381,0.0011680182906336828
382,0.007669859800983559
388,0.0004493121806875503
390,0.011046884831912086
394,0.0003964069334485198
396,0.002890863012692698
399,0.012189010948905085
402,0.00015452493594114635
405,0.0010890036109089689
408,0.0003558671017626683
409,0.003333619172235109
414,0.0002626109053750849
415,0.0009552298563212285
416,0.019100983966310915
422,0.008268894543115616
426,0.0015494316042716368
427,0.00011133166388231697
429,0.00045481269163324847
431,0.009124103249503312
432,0.002735989858863351
433,0.008770428343114747
434,0.012640811970154306
436,0.01342026162994102
437,0.03297034981270789
439,0.0004660731323065669
442,0.00924520390153115
443,0.0004718021940168314
444,0.005877772774928148
448,0.0006256431516161897
451,0.004231138678663292
453,0.0009799583571034583
458,0.0005934079067675926
459,0.016336934198055545
460,0.004175770012804882
462,0.00118660469970928
464,0.0020372808021548363
466,0.003008530653624717
467,0.0015255131171951913
471,0.002126082584408576
476,0.059277179279758556
477,0.0024347846432414954
480,0.005613261142253321
481,0.0016503878135856575
482,0.010600968790362498
489,0.00039926964216637964
490,0.0010709834602240615
493,0.0006131594197342375
498,0.03319924061198249
500,0.0011885581990632233
501,0.0007884839434633039
509,0.000199416382846553
510,0.0018108278274665236
511,0.003075886715229508
512,0.0005818787947083027
513,0.002031587932281751
514,0.0013911693946905004
520,0.006611770010245596
522,0.00014369002700663727
524,0.0008552671038537261
527,0.009223629066328962
537,0.0007390361323030042
540,0.03402974204471541
542,0.002232640510857599
544,0.0004325690836371724
547,0.008767884015571431
550,0.00029627899978946457
551,0.0005153815810142525
552,0.002718928252687283
553,0.0006065726470764497
556,0.0015410870905435833
559,0.0011689833186179664
562,0.0007116376559382361
565,0.0007074817356874287
568,0.0007163128882555483
573,0.0004662156596042211
574,0.003051138199696419
578,0.0008479371911548091
580,0.010264911906303768
581,0.006643658727215587
582,0.00596637267327155
583,0.0012205770811064137
585,0.0028033264366825613
586,0.001081883470388362
587,0.0025778329176228735
588,0.0014564901433361678
593,0.0015848227540790794
595,0.012052421647355595
597,0.0012975209841311116
600,0.0021776902457531643
602,0.004130221972245705
604,0.004409029743945606
605,0.0005973402244708346
606,0.00035608136454365666
608,0.0006364732713117349
610,0.018364773484615775
611,0.0003073742428116563
614,0.0011031712065386926
616,0.008704895841478807
619,0.0007300651366543972
622,0.00560966809826591
624,0.06344083858172984
625,0.0045949380236937586
627,0.0016307932545885594
629,0.0072741638303993284
630,0.0005576674686358505
631,0.0010354088114447385
632,0.08169103082388178
633,0.08566151362933948
636,0.001816462119263511
637,0.0019001305532037552
645,0.003878343857966789
652,0.005239372283550185
653,0.003311213498816386
655,0.0013917917092064458
658,0.0010951521560868657
663,0.0020504071318511066
668,0.0034002209497947093
669,0.0012214142751697367
670,0.02011361318719099
674,0.0005656452783569893
675,0.0029018374206608907
676,0.04068173416700061
679,0.0008397960124208442
685,0.0018241583441306484
688,0.0019508957001725831
690,0.0020700249396044816
691,0.0018496284308168673
692,0.0004413759281081746
696,0.005555031289536674
697,0.0003987023111644563
700,0.0009080110100580662
702,0.004201042368256209
703,0.015194016001660588
707,0.001492314765941339
709,0.00119893475796979
713,0.0015131553567904396
716,0.0018139000724552374
717,0.017314231320545655
720,0.005199997294575802
725,0.003708763908431927
726,0.0018337688457389296
727,0.007387068498663356
728,0.0013646049868522208
729,0.004433607024089513
730,0.0021335876881892145
734,0.0010963830466292114
737,0.00026319141648279456
738,0.001808862892121678
739,0.0006796361516362466
744,0.0009027709528920775
745,0.005778142453948742
747,0.0005696642805066793
749,0.0004670601589264305
752,0.0005346350911565307
753,0.004773856862761857
755,0.0007625841213606185
756,0.0005452318593225271
757,0.00040816048856758886
758,0.000865346715353299
761,0.00024301264019608695
763,0.009560304576878429
766,0.0021437494038386634
768,0.0010662649300443644
770,0.002822665003604803
772,0.0016047344640669535
781,0.015213422029185214
783,0.00021324949909690052
786,0.001227114429677226
788,0.000632314371502277
790,0.04817618044829721
791,0.009170085292143975
793,0.00097662762747521
797,0.0004831590010920648
798,0.10513214028246921
801,0.0003439256073121536
802,0.0037616636612206925
804,0.00016261292441775057
805,0.006833385674937292
807,0.005175403107980609
808,0.0011369397796528711
811,0.004919327934663649
818,0.001312678624943972
822,0.0001636020564463009
827,0.001428660101488204
828,0.00408722761108974
834,0.0010698606477694496
837,0.0024500007718601725
839,0.0009777509351811423
844,0.0030449988941667187
845,0.0009514760485937317
849,0.0009703252576445503
864,0.001199314035670579
865,0.003897363591540915
866,0.0010133175806586448
871,0.0013098157574132723
876,0.0035674450450940494
877,0.0016747674248987477
887,0.0010966806431511019
889,0.0006100910628669088
890,0.0032996746588593562
891,0.0002588908157150358
895,0.007477590893184272
896,0.00034379009289655743
898,0.0012667283936395716
900,0.000666680399526079
903,0.0013728317547055911
905,0.0011689080958428766
908,0.0037460018922428097
914,0.02640987126581203
917,0.012511497943024315
918,0.0032328712648415567
919,0.012167215067263317
920,0.0002887802901101069
921,0.0005131980262812924
926,0.15791859287087487
927,0.015862903713327176
928,0.08699588842989409
929,0.12078710692300915
931,0.0014405365445342977
934,0.00012895413462235853
937,0.043841417134597736
938,0.004853353119958873
939,0.0032852810833847433
941,0.0031311854054946135
943,0.004484956917430919
947,0.010717039676800136
950,0.0007258734307450709
952,0.0009428272443821219
954,0.0006119938557892934
