id,redemption_status
3,0.05073426829236592
4,0.0013839250079829709
5,0.10176251356696966
8,7.417802666602846e-05
10,0.001184184900006947
12,0.000550228415792967
13,0.005505757163901853
16,0.0034604759185667433
18,0.00042172470419899084
31,0.002299434277671749
36,0.006849553693094608
37,0.00029981778571215475
38,0.004904612103649695
40,7.944509827352805e-05
41,5.773334823440363e-05
44,0.012988140298213265
47,0.004519174404647817
49,0.00043295463025230265
50,0.0015226428653181425
53,7.67426752990086e-05
57,0.00416253167290659
59,7.435002185401382e-05
60,0.0037241166800534254
64,6.148196502409043e-05
67,0.00015190657506472652
68,0.0008358654883177215
70,0.007084492017036337
73,0.0032859690033076676
76,4.657922783981341e-05
78,0.00019257150428614322
81,0.007184800070319465
87,9.528518559420439e-05
89,0.00033676953855105136
94,0.0002037595915908414
96,0.012744435881941985
98,0.010531651405770035
100,0.0006917051182717786
105,0.004141253701401197
108,0.0011527968897248656
109,0.0006802348989110464
111,5.157561559081664e-05
112,0.0026089320748405678
114,0.012042225101304852
116,0.002630576319074989
119,0.03225819410471924
120,0.0008111089778640047
126,0.00014170324104858655
127,0.0003187863282387984
128,5.735877491913777e-05
132,6.633707187420614e-05
133,5.828782834696529e-05
138,0.0003892209484860476
140,0.008807984550174138
143,0.001826566700240457
145,0.0003156999091442097
147,0.002403669332568802
148,4.506156016158056e-05
149,0.04020663310262799
150,0.007369013331817542
153,0.00017826540361399256
157,6.117586809050911e-05
162,0.00039739250995536645
163,5.867936455866188e-05
166,3.693224342467834e-05
168,0.0028775704795086223
173,0.00884718674230349
174,4.546645749925234e-05
175,0.0018254213412626382
177,0.005697343022886567
178,0.00034071029739897733
185,6.975899600432939e-05
189,0.005544322787571108
190,3.9051217987512944e-05
191,3.8932980166654505e-05
199,0.29092375515778274
201,0.005197308849150335
203,8.123005018305306e-05
204,0.05021537019353438
210,0.012479140554297719
211,0.00011813436421427317
212,0.0038929138616025025
216,0.0002871877521822039
223,0.013983497567457991
226,0.030867047239901545
227,0.022984994330530396
229,0.011189302194471666
232,0.00018472648274289836
234,0.0007441635646190782
235,6.039437383662451e-05
236,0.013396811913677175
237,0.0040979117913525044
244,5.4260160960758853e-05
245,0.00046368507451017974
246,0.020316100383468576
248,0.00014723923296692582
249,0.05030240713963837
251,0.002106469828997009
252,0.0005149068429652148
253,0.0029520729268655444
256,0.00038950512540165993
257,0.00023527962676043096
258,6.889839295801448e-05
263,0.0012747391339849995
268,0.000598268150237464
271,6.158354124090981e-05
272,0.005700226672624273
274,0.002689534254962691
276,0.0004557892685206983
278,0.00018464021268256898
280,0.0022238980008679353
281,0.0016242321929428448
285,0.001413692479471785
288,4.973349777234226e-05
289,0.001207761507716171
294,3.886668627688913e-05
296,0.05533927344249251
297,6.252674502929201e-05
300,6.754184932562804e-05
302,0.0023827230241722356
303,0.0007621925225897064
310,0.00013321039846855156
311,0.008071066913354633
312,0.0001619511419142821
314,0.00010211918974575034
315,7.488352427359491e-05
319,0.0010009986184042474
323,0.00047248662198598354
324,0.008717526920664376
327,0.01743957925225516
333,8.91534745129777e-05
334,4.086953842599479e-05
338,0.00012741766434499295
339,0.0007491933319091393
340,0.0021231996045582716
341,0.0020216210308153576
344,0.00823794825900619
348,0.0011786848967164092
349,0.011613114142446635
350,0.0011042558243968142
354,0.008041414196112148
358,8.661393663846563e-05
364,0.0005024092669606092
373,0.00027793966306608
375,0.01879487205368731
376,0.0029216220152149725
377,0.0006848775080050575
379,3.5514834335526285e-05
381,0.0010138164082562982
382,0.009149050395087916
388,4.515675451257946e-05
390,0.015892542198040677
394,0.00012960584818738513
396,0.0026990932425555807
399,9.574071519987147e-05
402,5.070289831089079e-05
405,0.0020211962814771873
408,0.0003324565066578462
409,0.007825036451773505
414,0.0002030007148071603
415,8.702854986735467e-05
416,0.003081810025197438
422,0.004718208412153045
426,0.0009963496571805228
427,3.450705667869723e-05
429,6.251150534157087e-05
431,0.005871984288741959
432,0.004188072598923976
433,0.0016608099233888216
434,0.001120080302038908
436,0.0017535511159857953
437,0.01126547853006015
439,0.00019826401962384964
442,0.011979783642323818
443,0.0005330986236934207
444,0.006814698700336445
448,0.0004279693757941329
451,0.0030154552968192075
453,0.000249876236093518
458,0.0007435596189850413
459,0.01153052055632358
460,0.0005457153455514457
462,0.0007991466932118965
464,0.0024218716103124975
466,0.0038661360333110684
467,0.0022229194891623676
471,0.0020470799267224187
476,0.01801361496814372
477,0.00479213313138086
480,0.003363009829442892
481,0.0023349014283021814
482,0.023793065675438596
489,3.821348269902048e-05
490,0.0006982914236086396
493,4.774415379373972e-05
498,0.003973380141474203
500,5.965685113895113e-05
501,6.478216129852407e-05
509,3.8179903395387165e-05
510,0.0014525489845359557
511,0.0011000793320270377
512,8.560961056473229e-05
513,0.0008771698376444841
514,0.00018434113789654195
520,0.0013311677551895477
522,4.05160960304735e-05
524,0.001013262824091479
527,0.00606332800153161
537,5.7564029142818536e-05
540,0.0614966672173096
542,0.0008328600622612987
544,4.4206302364459964e-05
547,0.0020888023024293934
550,0.00014615346825064786
551,3.7164057962369833e-05
552,0.0015244911981293458
553,0.0005373704070212876
556,7.078565314425267e-05
